Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:ol,Tag_Count_html:tr,Tag_Count_html:label,Tag_Count_html:html,Tag_Count_html:img,Tag_Count_html:div,Tag_Count_html:form,Tag_Count_html:table,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_html:a,Tag_Count_html:textarea,Tag_Count_html:meta,Tag_Count_html:title,Tag_Count_html:br,Tag_Count_html:h1,Tag_Count_html:span,Tag_Count_html:em,Tag_Count_html:p,Tag_Count_html:input,Tag_Count_html:tbody,Tag_Count_html:fieldset,Tag_Count_html:script,Tag_Count_html:th,Tag_Count_html:select,Tag_Count_html:h3,Tag_Count_html:head,Tag_Count_html:ul,Tag_Count_html:thead,Tag_Count_html:td,Tag_Count_html:option,Tag_Count_html:li,Tag_Count_html:b
9,324,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,203,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/time/displayProjectReportCriteria?reportId=1"" id=""menu_time_displayProjectReportCriteria"">",179,html:a,"['href=""/orangehrm/symfony/web/index.php/time/displayProjectReportCriteria?reportId=1""', 'id=""menu_time_displayProjectReportCriteria""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,327,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,206,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/time/displayEmployeeReportCriteria?reportId=2"" id=""menu_time_displayEmployeeReportCriteria"">",181,html:a,"['href=""/orangehrm/symfony/web/index.php/time/displayEmployeeReportCriteria?reportId=2""', 'id=""menu_time_displayEmployeeReportCriteria""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,347,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,226,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/time/displayAttendanceSummaryReportCriteria?reportId=4"" id=""menu_time_displayAttendanceSummaryReportCriteria"">",199,html:a,"['href=""/orangehrm/symfony/web/index.php/time/displayAttendanceSummaryReportCriteria?reportId=4""', 'id=""menu_time_displayAttendanceSummaryReportCriteria""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1127,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
8,200,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_admin_ProjectInfo"">",101,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_admin_ProjectInfo""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,821,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
9,279,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,158,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/admin/viewCustomers"" id=""menu_admin_viewCustomers"">",140,html:a,"['href=""/orangehrm/symfony/web/index.php/admin/viewCustomers""', 'id=""menu_admin_viewCustomers""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,276,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,155,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/admin/viewProjects"" id=""menu_admin_viewProjects"">",138,html:a,"['href=""/orangehrm/symfony/web/index.php/admin/viewProjects""', 'id=""menu_admin_viewProjects""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1184,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
6,244,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm/symfony/web/index.php/recruitment/viewRecruitmentModule"" id=""menu_recruitment_viewRecruitmentModule"">",191,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm/symfony/web/index.php/recruitment/viewRecruitmentModule""', 'id=""menu_recruitment_viewRecruitmentModule""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,70,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,901,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
7,367,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,255,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/recruitment/viewCandidates"" id=""menu_recruitment_viewCandidates"">",154,html:a,"['href=""/orangehrm/symfony/web/index.php/recruitment/viewCandidates""', 'id=""menu_recruitment_viewCandidates""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,374,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,254,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/recruitment/viewJobVacancy"" id=""menu_recruitment_viewJobVacancy"">",154,html:a,"['href=""/orangehrm/symfony/web/index.php/recruitment/viewJobVacancy""', 'id=""menu_recruitment_viewJobVacancy""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2804,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1
6,158,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""#"" id=""menu__Performance"">",105,html:a,"['class=""firstLevelMenu""', 'href=""#""', 'id=""menu__Performance""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,70,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2607,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0
7,1149,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
8,201,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_performance_Configure"">",105,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_performance_Configure""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,850,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
9,278,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,157,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/performance/searchKpi"" id=""menu_performance_searchKpi"">",144,html:a,"['href=""/orangehrm/symfony/web/index.php/performance/searchKpi""', 'id=""menu_performance_searchKpi""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,306,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,185,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/performance/addPerformanceTracker"" id=""menu_performance_addPerformanceTracker"">",168,html:a,"['href=""/orangehrm/symfony/web/index.php/performance/addPerformanceTracker""', 'id=""menu_performance_addPerformanceTracker""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,894,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
8,210,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_performance_ManageReviews"">",109,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_performance_ManageReviews""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,586,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9,314,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,193,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/performance/searchPerformancReview"" id=""menu_performance_searchPerformancReview"">",170,html:a,"['href=""/orangehrm/symfony/web/index.php/performance/searchPerformancReview""', 'id=""menu_performance_searchPerformancReview""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,422,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,302,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/index.php/performance/viewEmployeePerformanceTrackerList"" id=""menu_performance_viewEmployeePerformanceTrackerList"">",194,html:a,"['href=""/orangehrm/symfony/web/index.php/performance/viewEmployeePerformanceTrackerList""', 'id=""menu_performance_viewEmployeePerformanceTrackerList""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,450,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
6,200,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm/symfony/web/index.php/dashboard"" id=""menu_dashboard_index"">",149,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm/symfony/web/index.php/dashboard""', 'id=""menu_dashboard_index""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,68,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,225,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,103,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:li,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,480,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
6,230,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm/symfony/web/index.php/directory/viewDirectory/reset/1"" id=""menu_directory_viewDirectory"">",179,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm/symfony/web/index.php/directory/viewDirectory/reset/1""', 'id=""menu_directory_viewDirectory""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,68,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,225,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,103,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:li,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,50625,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""content"">",65,html:div,"['id=""content""']",1,51,4,0,0,17,2,1,0,0,70,0,0,0,0,1,0,0,2,63,1,1,4,5,2,1,0,2,1,250,6,20,0
4,11100,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box searchForm toggableForm"" id=""systemUser-information"">",116,html:div,"['class=""box searchForm toggableForm""', 'id=""systemUser-information""']",1,0,4,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,8,0,1,1,0,2,0,0,0,0,0,6,4,0
5,143,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""head"">",65,html:div,"['class=""head""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,75,"<html:h1 xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:h1,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10835,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0,2,0,0,0,0,0,6,4,0
6,10777,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm/symfony/web/index.php/admin/viewSystemUsers"" id=""search_form"" method=""post"" name=""frmUserSearch"">",169,html:form,"['action=""/orangehrm/symfony/web/index.php/admin/viewSystemUsers""', 'id=""search_form""', 'method=""post""', 'name=""frmUserSearch""']",1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0,2,0,0,0,0,0,6,4,0
7,10600,"<html:fieldset xmlns:html=""http://www.w3.org/1999/xhtml"">",57,html:fieldset,[],1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0,2,0,0,0,0,0,6,4,0
8,10020,"<html:ol xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ol,[],1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,6,4,0
9,225,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10,109,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""searchSystemUser_userName"">",86,html:label,"['for=""searchSystemUser_userName""']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,135,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""searchSystemUser_userName"" name=""searchSystemUser[userName]"" type=""text"" />",133,html:input,"['id=""searchSystemUser_userName""', 'name=""searchSystemUser[userName]""', 'type=""text""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,357,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
10,110,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""searchSystemUser_userType"">",86,html:label,"['for=""searchSystemUser_userType""']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,266,"<html:select xmlns:html=""http://www.w3.org/1999/xhtml"" id=""searchSystemUser_userType"" name=""searchSystemUser[userType]"">",120,html:select,"['id=""searchSystemUser_userType""', 'name=""searchSystemUser[userType]""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
11,84,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""0"">",65,html:option,"['value=""0""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,86,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""1"">",65,html:option,"['value=""1""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,84,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""2"">",65,html:option,"['value=""2""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,8973,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
10,124,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""searchSystemUser_employeeName"">",90,html:label,"['for=""searchSystemUser_employeeName""']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,223,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" autocomplete=""off"" class=""inputFormatHint ac_input"" id=""searchSystemUser_employeeName_empName"" name=""searchSystemUser[employeeName][empName]"" type=""text"" value="""" />",219,html:input,"['autocomplete=""off""', 'class=""inputFormatHint ac_input""', 'id=""searchSystemUser_employeeName_empName""', 'name=""searchSystemUser[employeeName][empName]""', 'type=""text""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,169,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""searchSystemUser_employeeName_empId"" name=""searchSystemUser[employeeName][empId]"" type=""hidden"" value="""" />",165,html:input,"['id=""searchSystemUser_employeeName_empId""', 'name=""searchSystemUser[employeeName][empId]""', 'type=""hidden""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8554,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,514,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0
10,105,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""searchSystemUser_status"">",84,html:label,"['for=""searchSystemUser_status""']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,288,"<html:select xmlns:html=""http://www.w3.org/1999/xhtml"" id=""searchSystemUser_status"" name=""searchSystemUser[status]"">",116,html:select,"['id=""searchSystemUser_status""', 'name=""searchSystemUser[status]""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
11,103,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" selected=""selected"" value="""">",84,html:option,"['selected=""selected""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,88,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""1"">",65,html:option,"['value=""1""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,89,"<html:option xmlns:html=""http://www.w3.org/1999/xhtml"" value=""0"">",65,html:option,"['value=""0""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,182,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""searchSystemUser__csrf_token"" name=""searchSystemUser[_csrf_token]"" type=""hidden"" value=""5695f04cc3f7c79b64ed497ff66a01f2"" />",182,html:input,"['id=""searchSystemUser__csrf_token""', 'name=""searchSystemUser[_csrf_token]""', 'type=""hidden""', 'value=""5695f04cc3f7c79b64ed497ff66a01f2""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,107,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""pageNo"" name=""pageNo"" type=""hidden"" value="""" />",105,html:input,"['id=""pageNo""', 'name=""pageNo""', 'type=""hidden""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,137,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""hdnAction"" name=""hdnAction"" type=""hidden"" value=""search"" />",117,html:input,"['id=""hdnAction""', 'name=""hdnAction""', 'type=""hidden""', 'value=""search""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,319,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:p,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,138,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""searchbutton"" id=""searchBtn"" name=""_search"" type=""button"" value=""Search"" />",136,html:input,"['class=""searchbutton""', 'id=""searchBtn""', 'name=""_search""', 'type=""button""', 'value=""Search""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,128,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""reset"" id=""resetBtn"" name=""_reset"" type=""button"" value=""Reset"" />",126,html:input,"['class=""reset""', 'id=""resetBtn""', 'name=""_reset""', 'type=""button""', 'value=""Reset""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""toggle tiptip"" href=""#"">",81,html:a,"['class=""toggle tiptip""', 'href=""#""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,38273,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""customerList"">",70,html:div,"['id=""customerList""']",0,51,0,0,0,9,1,1,0,0,68,0,0,0,0,0,0,0,0,53,1,0,2,5,0,0,0,2,1,250,0,16,0
5,37712,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box noHeader"" id=""search-results"">",93,html:div,"['class=""box noHeader""', 'id=""search-results""']",0,51,0,0,0,8,1,1,0,0,68,0,0,0,0,0,0,0,0,53,1,0,0,5,0,0,0,2,1,250,0,16,0
6,37623,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",0,51,0,0,0,7,1,1,0,0,68,0,0,0,0,0,0,0,0,53,1,0,0,5,0,0,0,2,1,250,0,16,0
7,37525,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm/symfony/web/index.php/admin/deleteSystemUsers"" id=""frmList_ohrmListComponent"" method=""post"" name=""frmList_ohrmListComponent"">",197,html:form,"['action=""/orangehrm/symfony/web/index.php/admin/deleteSystemUsers""', 'id=""frmList_ohrmListComponent""', 'method=""post""', 'name=""frmList_ohrmListComponent""']",0,51,0,0,0,6,1,1,0,0,68,0,0,0,0,0,0,0,0,53,1,0,0,5,0,0,0,2,1,250,0,16,0
