Main_Tag,Page,Symm_Diff
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=33&amp;employeeId=30&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=38&amp;employeeId=34&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=40&amp;employeeId=35&amp;timesheetStartday=2019-05-13"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=43&amp;employeeId=39&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=45&amp;employeeId=74&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=47&amp;employeeId=75&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=49&amp;employeeId=60&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=49&amp;employeeId=76&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=51&amp;employeeId=77&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=53&amp;employeeId=78&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=57&amp;employeeId=76&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=58&amp;employeeId=82&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=59&amp;employeeId=77&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=60&amp;employeeId=83&amp;timesheetStartday=2019-05-13"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=63&amp;employeeId=85&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=65&amp;employeeId=88&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=67&amp;employeeId=89&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=73&amp;employeeId=94&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=75&amp;employeeId=95&amp;timesheetStartday=2019-05-13"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=8&amp;employeeId=24&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=83&amp;employeeId=127&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=85&amp;employeeId=128&amp;timesheetStartday=2019-05-13"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=89&amp;employeeId=131&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=91&amp;employeeId=132&amp;timesheetStartday=2019-07-01"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=95&amp;employeeId=135&amp;timesheetStartday=2019-05-06"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""viewPendingApprovelTimesheet?timesheetId=97&amp;employeeId=136&amp;timesheetStartday=2019-05-13"" id=""viewSubmitted"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" autocomplete=""off"" class=""inputFormatHint ac_input"" id=""employee"" name=""time[employeeName]"" type=""text"" value=""Type for hints..."" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inputFormatHint"" id=""employeeName"" name=""time[employeeNameId]"" type=""text"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""time__csrf_token"" name=""time[_csrf_token]"" type=""hidden"" value=""9c665540091824084538e2fe077aaa71"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""time__csrf_token"" name=""time[_csrf_token]"" type=""hidden"" value=""bfe248b218b4587a32d4802650eab711"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""time_employeeId1"" name=""time[employeeId1]"" type=""text"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""127"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""128"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""131"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""132"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""135"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""136"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""138"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""142"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""143"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""147"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""148"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""152"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""155"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""156"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""160"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""161"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""24"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""29"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""30"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""32"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""34"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""35"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""39"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""60"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""74"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""75"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""78"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""82"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""83"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""85"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""88"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""89"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""94"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""employeeId"" type=""hidden"" value=""95"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""startDate"" type=""hidden"" value=""2019-05-13"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""100"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""102"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""104"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""109"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""111"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""114"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""116"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""118"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""123"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""125"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""15"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""31"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""33"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""38"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""40"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""43"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""45"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""47"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""51"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""53"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""57"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""58"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""59"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""60"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""63"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""65"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""67"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""73"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""75"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""8"" />",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""83"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""85"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""89"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""91"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""95"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" name=""timesheetId"" type=""hidden"" value=""97"" />",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""time_employeeId1"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""time_employeeName"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""time_employeeNameId"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""100##138##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""102##142##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""104##143##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""109##147##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""111##148##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""114##152##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""116##155##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""118##156##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""123##160##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""125##161##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""15##32##2019-07-01"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""31##29##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""33##30##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""38##34##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""40##35##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""43##39##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""45##74##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""47##75##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""49##60##2019-07-01"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""49##76##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""51##77##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""53##78##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""57##76##2019-07-01"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""58##82##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""59##77##2019-07-01"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""60##83##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""63##85##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""65##88##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""67##89##2019-07-01"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""73##94##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""75##95##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""8##24##2019-05-06"">",_time_viewEmployeeTimesheet,hist_minus_curr
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""83##127##2019-05-06"">",_time_viewEmployeeTimesheet,curr_minus_hist
"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" align=""center"" class=""85##128##2019-05-13"">",_time_viewEmployeeTimesheet,curr_minus_hist
